,Country,Year,avg_rain,avg_temp,Pesticides (tonnes),Item,Yield (hg/ha)
472,Argentina,1995,591,17.62,37842.0,Wheat,21675
473,Argentina,1996,591,17.64,54595.0,Cassava,100000
474,Argentina,1996,591,17.64,54595.0,Maize,40397
475,Argentina,1996,591,17.64,54595.0,Potatoes,228877
476,Argentina,1996,591,17.64,54595.0,"Rice, paddy",51031
477,Argentina,1996,591,17.64,54595.0,Sorghum,38763
478,Argentina,1996,591,17.64,54595.0,Soybeans,21051
479,Argentina,1996,591,17.64,54595.0,Sweet potatoes,170000
480,Argentina,1996,591,17.64,54595.0,Wheat,19344
481,Argentina,1996,591,17.97,54595.0,Cassava,100000
482,Argentina,1996,591,17.97,54595.0,Maize,40397
483,Argentina,1996,591,17.97,54595.0,Potatoes,228877
484,Argentina,1996,591,17.97,54595.0,"Rice, paddy",51031
485,Argentina,1996,591,17.97,54595.0,Sorghum,38763
486,Argentina,1996,591,17.97,54595.0,Soybeans,21051
487,Argentina,1996,591,17.97,54595.0,Sweet potatoes,170000
488,Argentina,1996,591,17.97,54595.0,Wheat,19344
489,Argentina,1997,591,18.29,77691.0,Cassava,100000
490,Argentina,1997,591,18.29,77691.0,Maize,45557
491,Argentina,1997,591,18.29,77691.0,Potatoes,268502
492,Argentina,1997,591,18.29,77691.0,"Rice, paddy",53703
493,Argentina,1997,591,18.29,77691.0,Sorghum,36845
494,Argentina,1997,591,18.29,77691.0,Soybeans,17212
495,Argentina,1997,591,18.29,77691.0,Sweet potatoes,145662
496,Argentina,1997,591,18.29,77691.0,Wheat,22426
497,Argentina,1997,591,18.54,77691.0,Cassava,100000
498,Argentina,1997,591,18.54,77691.0,Maize,45557
499,Argentina,1997,591,18.54,77691.0,Potatoes,268502
500,Argentina,1997,591,18.54,77691.0,"Rice, paddy",53703
501,Argentina,1997,591,18.54,77691.0,Sorghum,36845
502,Argentina,1997,591,18.54,77691.0,Soybeans,17212
503,Argentina,1997,591,18.54,77691.0,Sweet potatoes,145662
504,Argentina,1997,591,18.54,77691.0,Wheat,22426
505,Argentina,1998,591,17.23,62397.0,Cassava,100000
506,Argentina,1998,591,17.23,62397.0,Maize,60780
507,Argentina,1998,591,17.23,62397.0,Potatoes,293744
508,Argentina,1998,591,17.23,62397.0,"Rice, paddy",47762
509,Argentina,1998,591,17.23,62397.0,Sorghum,48105
510,Argentina,1998,591,17.23,62397.0,Soybeans,26937
511,Argentina,1998,591,17.23,62397.0,Sweet potatoes,175055
512,Argentina,1998,591,17.23,62397.0,Wheat,26088
513,Argentina,1998,591,17.52,62397.0,Cassava,100000
514,Argentina,1998,591,17.52,62397.0,Maize,60780
515,Argentina,1998,591,17.52,62397.0,Potatoes,293744
516,Argentina,1998,591,17.52,62397.0,"Rice, paddy",47762
517,Argentina,1998,591,17.52,62397.0,Sorghum,48105
518,Argentina,1998,591,17.52,62397.0,Soybeans,26937
519,Argentina,1998,591,17.52,62397.0,Sweet potatoes,175055
520,Argentina,1998,591,17.52,62397.0,Wheat,26088
521,Argentina,1999,591,17.15,62831.39,Cassava,100000
522,Argentina,1999,591,17.15,62831.39,Maize,53702
523,Argentina,1999,591,17.15,62831.39,Potatoes,238938
524,Argentina,1999,591,17.15,62831.39,"Rice, paddy",57337
525,Argentina,1999,591,17.15,62831.39,Sorghum,43845
526,Argentina,1999,591,17.15,62831.39,Soybeans,24450
527,Argentina,1999,591,17.15,62831.39,Sweet potatoes,143991
528,Argentina,1999,591,17.15,62831.39,Wheat,23028
529,Argentina,1999,591,17.71,62831.39,Cassava,100000
530,Argentina,1999,591,17.71,62831.39,Maize,53702
531,Argentina,1999,591,17.71,62831.39,Potatoes,238938
532,Argentina,1999,591,17.71,62831.39,"Rice, paddy",57337
533,Argentina,1999,591,17.71,62831.39,Sorghum,43845
534,Argentina,1999,591,17.71,62831.39,Soybeans,24450
535,Argentina,1999,591,17.71,62831.39,Sweet potatoes,143991
536,Argentina,1999,591,17.71,62831.39,Wheat,23028
537,Argentina,2000,591,16.98,63265.78,Cassava,100000
538,Argentina,2000,591,16.98,63265.78,Maize,54329
539,Argentina,2000,591,16.98,63265.78,Potatoes,277566
540,Argentina,2000,591,16.98,63265.78,"Rice, paddy",47798
541,Argentina,2000,591,16.98,63265.78,Sorghum,46477
542,Argentina,2000,591,16.98,63265.78,Soybeans,23312
543,Argentina,2000,591,16.98,63265.78,Sweet potatoes,151462
544,Argentina,2000,591,16.98,63265.78,Wheat,24873
545,Argentina,2000,591,17.66,63265.78,Cassava,100000
546,Argentina,2000,591,17.66,63265.78,Maize,54329
547,Argentina,2000,591,17.66,63265.78,Potatoes,277566
548,Argentina,2000,591,17.66,63265.78,"Rice, paddy",47798
549,Argentina,2000,591,17.66,63265.78,Sorghum,46477
550,Argentina,2000,591,17.66,63265.78,Soybeans,23312
551,Argentina,2000,591,17.66,63265.78,Sweet potatoes,151462
552,Argentina,2000,591,17.66,63265.78,Wheat,24873
553,Argentina,2001,591,17.71,63700.17,Cassava,100000
554,Argentina,2001,591,17.71,63700.17,Maize,54553
555,Argentina,2001,591,17.71,63700.17,Potatoes,283768
556,Argentina,2001,591,17.71,63700.17,"Rice, paddy",57495
557,Argentina,2001,591,17.71,63700.17,Sorghum,47429
558,Argentina,2001,591,17.71,63700.17,Soybeans,25846
559,Argentina,2001,591,17.71,63700.17,Sweet potatoes,155212
560,Argentina,2001,591,17.71,63700.17,Wheat,24934
561,Argentina,2001,591,18.42,63700.17,Cassava,100000
562,Argentina,2001,591,18.42,63700.17,Maize,54553
563,Argentina,2001,591,18.42,63700.17,Potatoes,283768
564,Argentina,2001,591,18.42,63700.17,"Rice, paddy",57495
565,Argentina,2001,591,18.42,63700.17,Sorghum,47429
566,Argentina,2001,591,18.42,63700.17,Soybeans,25846
567,Argentina,2001,591,18.42,63700.17,Sweet potatoes,155212
568,Argentina,2001,591,18.42,63700.17,Wheat,24934
569,Argentina,2002,591,17.58,64134.56,Cassava,100000
570,Argentina,2002,591,17.58,64134.56,Maize,60791
571,Argentina,2002,591,17.58,64134.56,Potatoes,251347
572,Argentina,2002,591,17.58,64134.56,"Rice, paddy",57197
573,Argentina,2002,591,17.58,64134.56,Sorghum,52691
574,Argentina,2002,591,17.58,64134.56,Soybeans,26304
575,Argentina,2002,591,17.58,64134.56,Sweet potatoes,155890
576,Argentina,2002,591,17.58,64134.56,Wheat,22398
577,Argentina,2002,591,18.07,64134.56,Cassava,100000
578,Argentina,2002,591,18.07,64134.56,Maize,60791
579,Argentina,2002,591,18.07,64134.56,Potatoes,251347
580,Argentina,2002,591,18.07,64134.56,"Rice, paddy",57197
581,Argentina,2002,591,18.07,64134.56,Sorghum,52691
582,Argentina,2002,591,18.07,64134.56,Soybeans,26304
583,Argentina,2002,591,18.07,64134.56,Sweet potatoes,155890
584,Argentina,2002,591,18.07,64134.56,Wheat,22398
585,Argentina,2004,591,17.67,65003.34,Cassava,100000
586,Argentina,2004,591,17.67,65003.34,Maize,63931
587,Argentina,2004,591,17.67,65003.34,Potatoes,288717
588,Argentina,2004,591,17.67,65003.34,"Rice, paddy",62661
589,Argentina,2004,591,17.67,65003.34,Sorghum,45531
590,Argentina,2004,591,17.67,65003.34,Soybeans,22075
591,Argentina,2004,591,17.67,65003.34,Sweet potatoes,154867
592,Argentina,2004,591,17.67,65003.34,Wheat,25441
593,Argentina,2004,591,18.11,65003.34,Cassava,100000
594,Argentina,2004,591,18.11,65003.34,Maize,63931
595,Argentina,2004,591,18.11,65003.34,Potatoes,288717
596,Argentina,2004,591,18.11,65003.34,"Rice, paddy",62661
597,Argentina,2004,591,18.11,65003.34,Sorghum,45531
598,Argentina,2004,591,18.11,65003.34,Soybeans,22075
599,Argentina,2004,591,18.11,65003.34,Sweet potatoes,154867
600,Argentina,2004,591,18.11,65003.34,Wheat,25441
601,Argentina,2005,591,17.32,65437.73,Cassava,100000
602,Argentina,2005,591,17.32,65437.73,Maize,73587
603,Argentina,2005,591,17.32,65437.73,Potatoes,283917
604,Argentina,2005,591,17.32,65437.73,"Rice, paddy",60165
605,Argentina,2005,591,17.32,65437.73,Sorghum,51872
606,Argentina,2005,591,17.32,65437.73,Soybeans,27287
607,Argentina,2005,591,17.32,65437.73,Sweet potatoes,154472
608,Argentina,2005,591,17.32,65437.73,Wheat,26356
609,Argentina,2005,591,17.83,65437.73,Cassava,100000
610,Argentina,2005,591,17.83,65437.73,Maize,73587
611,Argentina,2005,591,17.83,65437.73,Potatoes,283917
612,Argentina,2005,591,17.83,65437.73,"Rice, paddy",60165
613,Argentina,2005,591,17.83,65437.73,Sorghum,51872
614,Argentina,2005,591,17.83,65437.73,Soybeans,27287
615,Argentina,2005,591,17.83,65437.73,Sweet potatoes,154472
616,Argentina,2005,591,17.83,65437.73,Wheat,26356
617,Argentina,2006,591,18.1,65872.12,Cassava,100000
618,Argentina,2006,591,18.1,65872.12,Maize,59030
619,Argentina,2006,591,18.1,65872.12,Potatoes,285828
620,Argentina,2006,591,18.1,65872.12,"Rice, paddy",70610
621,Argentina,2006,591,18.1,65872.12,Sorghum,46778
622,Argentina,2006,591,18.1,65872.12,Soybeans,26793
623,Argentina,2006,591,18.1,65872.12,Sweet potatoes,143478
624,Argentina,2006,591,18.1,65872.12,Wheat,25302
625,Argentina,2006,591,18.35,65872.12,Cassava,100000
626,Argentina,2006,591,18.35,65872.12,Maize,59030
627,Argentina,2006,591,18.35,65872.12,Potatoes,285828
628,Argentina,2006,591,18.35,65872.12,"Rice, paddy",70610
629,Argentina,2006,591,18.35,65872.12,Sorghum,46778
630,Argentina,2006,591,18.35,65872.12,Soybeans,26793
631,Argentina,2006,591,18.35,65872.12,Sweet potatoes,143478
632,Argentina,2006,591,18.35,65872.12,Wheat,25302
633,Argentina,2007,591,16.71,81582.64,Cassava,100000
634,Argentina,2007,591,16.71,81582.64,Maize,76655
635,Argentina,2007,591,16.71,81582.64,Potatoes,286765
636,Argentina,2007,591,16.71,81582.64,"Rice, paddy",65604
637,Argentina,2007,591,16.71,81582.64,Sorghum,47021
638,Argentina,2007,591,16.71,81582.64,Soybeans,29712
639,Argentina,2007,591,16.71,81582.64,Sweet potatoes,141667
640,Argentina,2007,591,16.71,81582.64,Wheat,26234
641,Argentina,2007,591,17.14,81582.64,Cassava,100000
642,Argentina,2007,591,17.14,81582.64,Maize,76655
643,Argentina,2007,591,17.14,81582.64,Potatoes,286765
644,Argentina,2007,591,17.14,81582.64,"Rice, paddy",65604
645,Argentina,2007,591,17.14,81582.64,Sorghum,47021
646,Argentina,2007,591,17.14,81582.64,Soybeans,29712
647,Argentina,2007,591,17.14,81582.64,Sweet potatoes,141667
648,Argentina,2007,591,17.14,81582.64,Wheat,26234
649,Argentina,2008,591,17.71,87149.01,Cassava,100000
650,Argentina,2008,591,17.71,87149.01,Maize,64525
651,Argentina,2008,591,17.71,87149.01,Potatoes,279412
652,Argentina,2008,591,17.71,87149.01,"Rice, paddy",68278
653,Argentina,2008,591,17.71,87149.01,Sorghum,47474
654,Argentina,2008,591,17.71,87149.01,Soybeans,28216
655,Argentina,2008,591,17.71,87149.01,Sweet potatoes,145105
656,Argentina,2008,591,17.71,87149.01,Wheat,28271
657,Argentina,2008,591,18.39,87149.01,Cassava,100000
658,Argentina,2008,591,18.39,87149.01,Maize,64525
659,Argentina,2008,591,18.39,87149.01,Potatoes,279412
660,Argentina,2008,591,18.39,87149.01,"Rice, paddy",68278
661,Argentina,2008,591,18.39,87149.01,Sorghum,47474
662,Argentina,2008,591,18.39,87149.01,Soybeans,28216
663,Argentina,2008,591,18.39,87149.01,Sweet potatoes,145105
664,Argentina,2008,591,18.39,87149.01,Wheat,28271
665,Argentina,2009,591,18.16,61586.56,Cassava,101695
666,Argentina,2009,591,18.16,61586.56,Maize,55760
667,Argentina,2009,591,18.16,61586.56,Potatoes,284439
668,Argentina,2009,591,18.16,61586.56,"Rice, paddy",68842
669,Argentina,2009,591,18.16,61586.56,Sorghum,38752
670,Argentina,2009,591,18.16,61586.56,Soybeans,18480
671,Argentina,2009,591,18.16,61586.56,Sweet potatoes,151208
672,Argentina,2009,591,18.16,61586.56,Wheat,19628
673,Argentina,2009,591,18.09,61586.56,Cassava,101695
674,Argentina,2009,591,18.09,61586.56,Maize,55760
675,Argentina,2009,591,18.09,61586.56,Potatoes,284439
676,Argentina,2009,591,18.09,61586.56,"Rice, paddy",68842
677,Argentina,2009,591,18.09,61586.56,Sorghum,38752
678,Argentina,2009,591,18.09,61586.56,Soybeans,18480
679,Argentina,2009,591,18.09,61586.56,Sweet potatoes,151208
680,Argentina,2009,591,18.09,61586.56,Wheat,19628
681,Argentina,2010,591,17.33,105915.04,Cassava,101000
682,Argentina,2010,591,17.33,105915.04,Maize,78040
683,Argentina,2010,591,17.33,105915.04,Potatoes,289849
684,Argentina,2010,591,17.33,105915.04,"Rice, paddy",57646
685,Argentina,2010,591,17.33,105915.04,Sorghum,48163
686,Argentina,2010,591,17.33,105915.04,Soybeans,29053
687,Argentina,2010,591,17.33,105915.04,Sweet potatoes,149382
688,Argentina,2010,591,17.33,105915.04,Wheat,27113
689,Argentina,2010,591,17.84,105915.04,Cassava,101000
690,Argentina,2010,591,17.84,105915.04,Maize,78040
691,Argentina,2010,591,17.84,105915.04,Potatoes,289849
692,Argentina,2010,591,17.84,105915.04,"Rice, paddy",57646
693,Argentina,2010,591,17.84,105915.04,Sorghum,48163
694,Argentina,2010,591,17.84,105915.04,Soybeans,29053
695,Argentina,2010,591,17.84,105915.04,Sweet potatoes,149382
696,Argentina,2010,591,17.84,105915.04,Wheat,27113
697,Argentina,2011,591,17.58,100424.62,Cassava,100000
698,Argentina,2011,591,17.58,100424.62,Maize,63503
699,Argentina,2011,591,17.58,100424.62,Potatoes,286657
700,Argentina,2011,591,17.58,100424.62,"Rice, paddy",67901
701,Argentina,2011,591,17.58,100424.62,Sorghum,44029
702,Argentina,2011,591,17.58,100424.62,Soybeans,26053
703,Argentina,2011,591,17.58,100424.62,Sweet potatoes,148754
704,Argentina,2011,591,17.58,100424.62,Wheat,35063
705,Argentina,2011,591,17.93,100424.62,Cassava,100000
706,Argentina,2011,591,17.93,100424.62,Maize,63503
707,Argentina,2011,591,17.93,100424.62,Potatoes,286657
708,Argentina,2011,591,17.93,100424.62,"Rice, paddy",67901
709,Argentina,2011,591,17.93,100424.62,Sorghum,44029
710,Argentina,2011,591,17.93,100424.62,Soybeans,26053
711,Argentina,2011,591,17.93,100424.62,Sweet potatoes,148754
712,Argentina,2011,591,17.93,100424.62,Wheat,35063
713,Argentina,2012,591,18.18,136185.08,Cassava,100000
714,Argentina,2012,591,18.18,136185.08,Maize,57346
715,Argentina,2012,591,18.18,136185.08,Potatoes,287821
716,Argentina,2012,591,18.18,136185.08,"Rice, paddy",66617
717,Argentina,2012,591,18.18,136185.08,Sorghum,46534
718,Argentina,2012,591,18.18,136185.08,Soybeans,22814
719,Argentina,2012,591,18.18,136185.08,Sweet potatoes,148126
720,Argentina,2012,591,18.18,136185.08,Wheat,32199
721,Argentina,2012,591,18.43,136185.08,Cassava,100000
722,Argentina,2012,591,18.43,136185.08,Maize,57346
723,Argentina,2012,591,18.43,136185.08,Potatoes,287821
724,Argentina,2012,591,18.43,136185.08,"Rice, paddy",66617
725,Argentina,2012,591,18.43,136185.08,Sorghum,46534
726,Argentina,2012,591,18.43,136185.08,Soybeans,22814
727,Argentina,2012,591,18.43,136185.08,Sweet potatoes,148126
728,Argentina,2012,591,18.43,136185.08,Wheat,32199
729,Argentina,2013,591,16.45,171945.54,Cassava,99459
730,Argentina,2013,591,16.45,171945.54,Maize,66037
731,Argentina,2013,591,16.45,171945.54,Potatoes,288984
732,Argentina,2013,591,16.45,171945.54,"Rice, paddy",67187
733,Argentina,2013,591,16.45,171945.54,Sorghum,40852
734,Argentina,2013,591,16.45,171945.54,Soybeans,25391
735,Argentina,2013,591,16.45,171945.54,Sweet potatoes,147498
736,Argentina,2013,591,16.45,171945.54,Wheat,26581
737,Argentina,2013,591,16.88,171945.54,Cassava,99459
738,Argentina,2013,591,16.88,171945.54,Maize,66037
739,Argentina,2013,591,16.88,171945.54,Potatoes,288984
740,Argentina,2013,591,16.88,171945.54,"Rice, paddy",67187
741,Argentina,2013,591,16.88,171945.54,Sorghum,40852
742,Argentina,2013,591,16.88,171945.54,Soybeans,25391
743,Argentina,2013,591,16.88,171945.54,Sweet potatoes,147498
744,Argentina,2013,591,16.88,171945.54,Wheat,26581
745,Armenia,1992,562,7.44,8.0,Maize,32344
746,Armenia,1992,562,7.44,8.0,Potatoes,111301
747,Armenia,1992,562,7.44,8.0,Wheat,21600
748,Armenia,1993,562,7.69,8.0,Maize,32261
749,Armenia,1993,562,7.69,8.0,Potatoes,134416
750,Armenia,1993,562,7.69,8.0,Wheat,22257
751,Armenia,1994,562,8.84,23.0,Maize,32667
752,Armenia,1994,562,8.84,23.0,Potatoes,131195
753,Armenia,1994,562,8.84,23.0,Wheat,17842
754,Armenia,1995,562,9.76,23.9,Maize,18261
755,Armenia,1995,562,9.76,23.9,Potatoes,131196
756,Armenia,1995,562,9.76,23.9,Wheat,25480
757,Armenia,1996,562,9.55,32.0,Maize,22239
758,Armenia,1996,562,9.55,32.0,Potatoes,129626
759,Armenia,1996,562,9.55,32.0,Wheat,23569
760,Armenia,1997,562,9.1,41.46,Maize,45548
761,Armenia,1997,562,9.1,41.46,Potatoes,109362
762,Armenia,1997,562,9.1,41.46,Wheat,17009
763,Armenia,1998,562,10.28,50.92,Maize,26082
764,Armenia,1998,562,10.28,50.92,Potatoes,134409
765,Armenia,1998,562,10.28,50.92,Wheat,20651
766,Armenia,1999,562,10.11,60.38,Maize,40303
767,Armenia,1999,562,10.11,60.38,Potatoes,130618
768,Armenia,1999,562,10.11,60.38,Wheat,19466
769,Armenia,2000,562,9.68,69.85,Maize,23178
770,Armenia,2000,562,9.68,69.85,Potatoes,87349
771,Armenia,2000,562,9.68,69.85,Wheat,16679
772,Armenia,2001,562,10.18,79.31,Maize,37913
773,Armenia,2001,562,10.18,79.31,Potatoes,114619
774,Armenia,2001,562,10.18,79.31,Wheat,22263
775,Armenia,2002,562,9.41,88.77,Maize,37380
776,Armenia,2002,562,9.41,88.77,Potatoes,122814
777,Armenia,2002,562,9.41,88.77,Wheat,23877
778,Armenia,2004,562,9.55,204.77,Maize,61791
779,Armenia,2004,562,9.55,204.77,Potatoes,161509
780,Armenia,2004,562,9.55,204.77,Wheat,23416
781,Armenia,2005,562,9.58,220.51,Maize,44692
782,Armenia,2005,562,9.58,220.51,Potatoes,164459
783,Armenia,2005,562,9.58,220.51,Wheat,20252
784,Armenia,2006,562,9.89,227.55,Maize,33271
785,Armenia,2006,562,9.89,227.55,Potatoes,163418
786,Armenia,2006,562,9.89,227.55,Wheat,14627
787,Armenia,2007,562,9.44,241.71,Maize,53262
788,Armenia,2007,562,9.44,241.71,Potatoes,184719
789,Armenia,2007,562,9.44,241.71,Wheat,25837
790,Armenia,2008,562,9.51,218.2,Maize,53424
791,Armenia,2008,562,9.51,218.2,Potatoes,189096
792,Armenia,2008,562,9.51,218.2,Wheat,24322
793,Armenia,2009,562,9.67,198.36,Maize,57763
794,Armenia,2009,562,9.67,198.36,Potatoes,185496
795,Armenia,2009,562,9.67,198.36,Wheat,22374
796,Armenia,2010,562,11.31,278.72,Maize,46724
797,Armenia,2010,562,11.31,278.72,Potatoes,170146
798,Armenia,2010,562,11.31,278.72,Wheat,21192
799,Armenia,2011,562,8.93,278.72,Maize,54257
800,Armenia,2011,562,8.93,278.72,Potatoes,194426
801,Armenia,2011,562,8.93,278.72,Wheat,28800
802,Armenia,2012,562,10.2,278.72,Maize,62215
803,Armenia,2012,562,10.2,278.72,Potatoes,207151
804,Armenia,2012,562,10.2,278.72,Wheat,26010
805,Armenia,2013,562,11.08,278.72,Maize,67114
806,Armenia,2013,562,11.08,278.72,Potatoes,215290
807,Armenia,2013,562,11.08,278.72,Wheat,31273
808,Australia,1990,534,16.8,17866.0,Maize,41821
809,Australia,1990,534,16.8,17866.0,Potatoes,289832
810,Australia,1990,534,16.8,17866.0,"Rice, paddy",88000
811,Australia,1990,534,16.8,17866.0,Sorghum,24883
812,Australia,1990,534,16.8,17866.0,Soybeans,15718
813,Australia,1990,534,16.8,17866.0,Sweet potatoes,137140
814,Australia,1990,534,16.8,17866.0,Wheat,16344
815,Australia,1990,534,20.06,17866.0,Maize,41821
816,Australia,1990,534,20.06,17866.0,Potatoes,289832
817,Australia,1990,534,20.06,17866.0,"Rice, paddy",88000
818,Australia,1990,534,20.06,17866.0,Sorghum,24883
819,Australia,1990,534,20.06,17866.0,Soybeans,15718
820,Australia,1990,534,20.06,17866.0,Sweet potatoes,137140
821,Australia,1990,534,20.06,17866.0,Wheat,16344
822,Australia,1990,534,12.11,17866.0,Maize,41821
823,Australia,1990,534,12.11,17866.0,Potatoes,289832
824,Australia,1990,534,12.11,17866.0,"Rice, paddy",88000
825,Australia,1990,534,12.11,17866.0,Sorghum,24883
826,Australia,1990,534,12.11,17866.0,Soybeans,15718
827,Australia,1990,534,12.11,17866.0,Sweet potatoes,137140
828,Australia,1990,534,12.11,17866.0,Wheat,16344
829,Australia,1990,534,14.16,17866.0,Maize,41821
830,Australia,1990,534,14.16,17866.0,Potatoes,289832
831,Australia,1990,534,14.16,17866.0,"Rice, paddy",88000
832,Australia,1990,534,14.16,17866.0,Sorghum,24883
833,Australia,1990,534,14.16,17866.0,Soybeans,15718
834,Australia,1990,534,14.16,17866.0,Sweet potatoes,137140
835,Australia,1990,534,14.16,17866.0,Wheat,16344
836,Australia,1990,534,18.05,17866.0,Maize,41821
837,Australia,1990,534,18.05,17866.0,Potatoes,289832
838,Australia,1990,534,18.05,17866.0,"Rice, paddy",88000
839,Australia,1990,534,18.05,17866.0,Sorghum,24883
840,Australia,1990,534,18.05,17866.0,Soybeans,15718
841,Australia,1990,534,18.05,17866.0,Sweet potatoes,137140
842,Australia,1990,534,18.05,17866.0,Wheat,16344
843,Australia,1990,534,17.47,17866.0,Maize,41821
844,Australia,1990,534,17.47,17866.0,Potatoes,289832
845,Australia,1990,534,17.47,17866.0,"Rice, paddy",88000
846,Australia,1990,534,17.47,17866.0,Sorghum,24883
847,Australia,1990,534,17.47,17866.0,Soybeans,15718
848,Australia,1990,534,17.47,17866.0,Sweet potatoes,137140
849,Australia,1990,534,17.47,17866.0,Wheat,16344
850,Australia,1991,534,16.78,17866.0,Maize,39938
851,Australia,1991,534,16.78,17866.0,Potatoes,285359
852,Australia,1991,534,16.78,17866.0,"Rice, paddy",88427
853,Australia,1991,534,16.78,17866.0,Sorghum,19865
854,Australia,1991,534,16.78,17866.0,Soybeans,15551
855,Australia,1991,534,16.78,17866.0,Sweet potatoes,151142
856,Australia,1991,534,16.78,17866.0,Wheat,14698
857,Australia,1991,534,20.29,17866.0,Maize,39938
858,Australia,1991,534,20.29,17866.0,Potatoes,285359
859,Australia,1991,534,20.29,17866.0,"Rice, paddy",88427
860,Australia,1991,534,20.29,17866.0,Sorghum,19865
861,Australia,1991,534,20.29,17866.0,Soybeans,15551
862,Australia,1991,534,20.29,17866.0,Sweet potatoes,151142
863,Australia,1991,534,20.29,17866.0,Wheat,14698
864,Australia,1991,534,12.22,17866.0,Maize,39938
865,Australia,1991,534,12.22,17866.0,Potatoes,285359
866,Australia,1991,534,12.22,17866.0,"Rice, paddy",88427
867,Australia,1991,534,12.22,17866.0,Sorghum,19865
868,Australia,1991,534,12.22,17866.0,Soybeans,15551
869,Australia,1991,534,12.22,17866.0,Sweet potatoes,151142
870,Australia,1991,534,12.22,17866.0,Wheat,14698
871,Australia,1991,534,13.77,17866.0,Maize,39938
872,Australia,1991,534,13.77,17866.0,Potatoes,285359
873,Australia,1991,534,13.77,17866.0,"Rice, paddy",88427
874,Australia,1991,534,13.77,17866.0,Sorghum,19865
875,Australia,1991,534,13.77,17866.0,Soybeans,15551
876,Australia,1991,534,13.77,17866.0,Sweet potatoes,151142
877,Australia,1991,534,13.77,17866.0,Wheat,14698
878,Australia,1991,534,18.73,17866.0,Maize,39938
879,Australia,1991,534,18.73,17866.0,Potatoes,285359
880,Australia,1991,534,18.73,17866.0,"Rice, paddy",88427
881,Australia,1991,534,18.73,17866.0,Sorghum,19865
882,Australia,1991,534,18.73,17866.0,Soybeans,15551
883,Australia,1991,534,18.73,17866.0,Sweet potatoes,151142
884,Australia,1991,534,18.73,17866.0,Wheat,14698
885,Australia,1991,534,17.85,17866.0,Maize,39938
886,Australia,1991,534,17.85,17866.0,Potatoes,285359
887,Australia,1991,534,17.85,17866.0,"Rice, paddy",88427
888,Australia,1991,534,17.85,17866.0,Sorghum,19865
889,Australia,1991,534,17.85,17866.0,Soybeans,15551
890,Australia,1991,534,17.85,17866.0,Sweet potatoes,151142
891,Australia,1991,534,17.85,17866.0,Wheat,14698
